timestamp,load_kw,pv_kw,wind_kw,net_load_kw,bess_charge_kw,bess_discharge_kw,bess_soc_kwh,phes_charge_kw,phes_discharge_kw,phes_soc_kwh,generator_kw,curtailment_kw,unserved_kw,renewable_served_kw
2023-01-01 00:00:00,26141.329000,0.000000,28298.287584,-2156.958584,0.000000,0.000000,0.000000,2156.958584,0.000000,865919.693140,0.000000,0.000000,0.000000,26141.329000
2023-01-01 01:00:00,24574.402000,0.000000,24189.231504,385.170496,0.000000,0.000000,0.000000,0.000000,385.170496,865501.029557,0.000000,0.000000,0.000000,24574.402000
2023-01-01 02:00:00,23398.605000,0.000000,24780.259608,-1381.654608,0.000000,0.000000,0.000000,1381.654608,0.000000,866730.702158,0.000000,0.000000,0.000000,23398.605000
2023-01-01 03:00:00,20105.182000,0.000000,23182.482012,-3077.300012,0.000000,0.000000,0.000000,3077.300012,0.000000,869469.499169,0.000000,0.000000,0.000000,20105.182000
2023-01-01 04:00:00,22365.386000,0.000000,21593.709108,771.676892,0.000000,0.000000,0.000000,0.000000,771.676892,868630.719939,0.000000,0.000000,0.000000,22365.386000
2023-01-01 05:00:00,22425.379000,0.000000,21449.579232,975.799768,0.000000,0.000000,0.000000,0.000000,975.799768,867570.068017,0.000000,0.000000,0.000000,22425.379000
2023-01-01 06:00:00,21948.163000,9679.320000,21891.290400,-9622.447400,0.000000,0.000000,0.000000,9622.447400,0.000000,876134.046203,0.000000,0.000000,0.000000,21948.163000
2023-01-01 07:00:00,24834.183000,11732.280000,23413.078584,-10311.175584,0.000000,0.000000,0.000000,10311.175584,0.000000,885310.992473,0.000000,0.000000,0.000000,24834.183000
2023-01-01 08:00:00,24513.782000,25803.120000,23236.012848,-24525.350848,0.000000,0.000000,0.000000,24525.350848,0.000000,907138.554727,0.000000,0.000000,0.000000,24513.782000
2023-01-01 09:00:00,24553.809000,43409.280000,22699.447284,-41554.918284,0.000000,0.000000,0.000000,41554.918284,0.000000,944122.432000,0.000000,0.000000,0.000000,24553.809000
2023-01-01 10:00:00,23529.637000,57469.320000,22058.533836,-55998.216836,0.000000,0.000000,0.000000,17839.964045,0.000000,960000.000000,0.000000,38158.252791,0.000000,23529.637000
2023-01-01 11:00:00,21987.821000,68080.440000,20945.263692,-67037.882692,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,67037.882692,0.000000,21987.821000
2023-01-01 12:00:00,17601.958000,81987.600000,20082.174864,-84467.816864,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,84467.816864,0.000000,17601.958000
2023-01-01 13:00:00,15724.917000,91875.240000,19225.431996,-95375.754996,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,95375.754996,0.000000,15724.917000
2023-01-01 14:00:00,16582.710000,78869.160000,18315.565476,-80602.015476,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,80602.015476,0.000000,16582.710000
2023-01-01 15:00:00,21157.988000,57130.680000,16836.294036,-52808.986036,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,52808.986036,0.000000,21157.988000
2023-01-01 16:00:00,24014.674000,50006.520000,15763.128684,-41754.974684,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,41754.974684,0.000000,24014.674000
2023-01-01 17:00:00,29352.668000,32205.120000,14990.220888,-17842.672888,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,17842.672888,0.000000,29352.668000
2023-01-01 18:00:00,32153.084000,13547.400000,14014.014324,4591.669676,0.000000,0.000000,0.000000,0.000000,4591.669676,955009.054700,0.000000,0.000000,0.000000,32153.084000
2023-01-01 19:00:00,34538.638000,2365.320000,11817.413304,20355.904696,0.000000,0.000000,0.000000,0.000000,20355.904696,932883.071335,0.000000,0.000000,0.000000,34538.638000
2023-01-01 20:00:00,35257.948000,0.000000,11918.802060,23339.145940,0.000000,0.000000,0.000000,0.000000,23339.145940,907514.434443,0.000000,0.000000,0.000000,35257.948000
2023-01-01 21:00:00,33765.308000,0.000000,12813.666528,20951.641472,0.000000,0.000000,0.000000,0.000000,20951.641472,884740.911104,0.000000,0.000000,0.000000,33765.308000
2023-01-01 22:00:00,33720.215000,0.000000,11194.386396,22525.828604,0.000000,0.000000,0.000000,0.000000,22525.828604,860256.314796,0.000000,0.000000,0.000000,33720.215000
2023-01-01 23:00:00,30621.397000,0.000000,11271.642648,19349.754352,0.000000,0.000000,0.000000,0.000000,19349.754352,839223.973109,0.000000,0.000000,0.000000,30621.397000
2023-01-02 00:00:00,21399.518000,0.000000,11508.009912,9891.508088,0.000000,0.000000,0.000000,0.000000,9891.508088,828472.333883,0.000000,0.000000,0.000000,21399.518000
2023-01-02 01:00:00,21316.541000,0.000000,10453.724196,10862.816804,0.000000,0.000000,0.000000,0.000000,10862.816804,816664.924313,0.000000,0.000000,0.000000,21316.541000
2023-01-02 02:00:00,23588.750000,0.000000,11664.515988,11924.234012,0.000000,0.000000,0.000000,0.000000,11924.234012,803703.800387,0.000000,0.000000,0.000000,23588.750000
2023-01-02 03:00:00,23655.574000,0.000000,13182.719340,10472.854660,0.000000,0.000000,0.000000,0.000000,10472.854660,792320.262713,0.000000,0.000000,0.000000,23655.574000
2023-01-02 04:00:00,25135.564000,0.000000,14124.263820,11011.300180,0.000000,0.000000,0.000000,0.000000,11011.300180,780351.458170,0.000000,0.000000,0.000000,25135.564000
2023-01-02 05:00:00,26742.260000,0.000000,13636.746780,13105.513220,0.000000,0.000000,0.000000,0.000000,13105.513220,766106.335104,0.000000,0.000000,0.000000,26742.260000
2023-01-02 06:00:00,32532.429000,8347.320000,9277.003140,14908.105860,0.000000,0.000000,0.000000,0.000000,14908.105860,749901.872213,0.000000,0.000000,0.000000,32532.429000
2023-01-02 07:00:00,29754.259000,16535.400000,5541.525600,7677.333400,0.000000,0.000000,0.000000,0.000000,7677.333400,741556.944604,0.000000,0.000000,0.000000,29754.259000
2023-01-02 08:00:00,31675.895000,26469.480000,6508.980168,-1302.565168,0.000000,0.000000,0.000000,1302.565168,0.000000,742716.227604,0.000000,0.000000,0.000000,31675.895000
2023-01-02 09:00:00,35554.026000,39715.320000,4936.405848,-9097.699848,0.000000,0.000000,0.000000,9097.699848,0.000000,750813.180469,0.000000,0.000000,0.000000,35554.026000
2023-01-02 10:00:00,31027.214000,44161.680000,3224.839476,-16359.305476,0.000000,0.000000,0.000000,16359.305476,0.000000,765372.962342,0.000000,0.000000,0.000000,31027.214000
2023-01-02 11:00:00,28175.119000,59454.840000,2240.073312,-33519.794312,0.000000,0.000000,0.000000,33519.794312,0.000000,795205.579280,0.000000,0.000000,0.000000,28175.119000
2023-01-02 12:00:00,23591.572000,69087.240000,6262.255800,-51757.923800,0.000000,0.000000,0.000000,51757.923800,0.000000,841270.131462,0.000000,0.000000,0.000000,23591.572000
2023-01-02 13:00:00,20488.631000,73602.240000,16469.337756,-69582.946756,0.000000,0.000000,0.000000,69582.946756,0.000000,903198.954075,0.000000,0.000000,0.000000,20488.631000
2023-01-02 14:00:00,24096.020000,71093.640000,23886.362796,-70883.982796,0.000000,0.000000,0.000000,63821.399916,0.000000,960000.000000,0.000000,7062.582880,0.000000,24096.020000
2023-01-02 15:00:00,24590.007000,50456.160000,36053.110200,-61919.263200,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,61919.263200,0.000000,24590.007000
2023-01-02 16:00:00,23802.330000,37216.800000,37868.144028,-51282.614028,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,51282.614028,0.000000,23802.330000
2023-01-02 17:00:00,29061.617000,22642.560000,38018.143836,-31599.086836,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,31599.086836,0.000000,29061.617000
2023-01-02 18:00:00,32287.336000,10503.960000,36991.580712,-15208.204712,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,15208.204712,0.000000,32287.336000
2023-01-02 19:00:00,31143.001000,1953.720000,31674.808236,-2485.527236,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,2485.527236,0.000000,31143.001000
2023-01-02 20:00:00,32792.081000,0.000000,29146.144944,3645.936056,0.000000,0.000000,0.000000,0.000000,3645.936056,956037.026026,0.000000,0.000000,0.000000,32792.081000
2023-01-02 21:00:00,31758.098000,0.000000,27680.023908,4078.074092,0.000000,0.000000,0.000000,0.000000,4078.074092,951604.336796,0.000000,0.000000,0.000000,31758.098000
2023-01-02 22:00:00,29252.757000,0.000000,26649.294804,2603.462196,0.000000,0.000000,0.000000,0.000000,2603.462196,948774.486583,0.000000,0.000000,0.000000,29252.757000
2023-01-02 23:00:00,26336.487000,0.000000,20955.191700,5381.295300,0.000000,0.000000,0.000000,0.000000,5381.295300,942925.252561,0.000000,0.000000,0.000000,26336.487000
2023-01-03 00:00:00,25490.221000,0.000000,16649.237892,8840.983108,0.000000,0.000000,0.000000,0.000000,8840.983108,933315.488313,0.000000,0.000000,0.000000,25490.221000
2023-01-03 01:00:00,24588.799000,0.000000,16659.700572,7929.098428,0.000000,0.000000,0.000000,0.000000,7929.098428,924696.903065,0.000000,0.000000,0.000000,24588.799000
2023-01-03 02:00:00,24178.457000,0.000000,16458.873492,7719.583508,0.000000,0.000000,0.000000,0.000000,7719.583508,916306.051426,0.000000,0.000000,0.000000,24178.457000
2023-01-03 03:00:00,23177.045000,0.000000,17484.733212,5692.311788,0.000000,0.000000,0.000000,0.000000,5692.311788,910118.756004,0.000000,0.000000,0.000000,23177.045000
2023-01-03 04:00:00,25779.706000,0.000000,19032.117540,6747.588460,0.000000,0.000000,0.000000,0.000000,6747.588460,902784.420722,0.000000,0.000000,0.000000,25779.706000
2023-01-03 05:00:00,25791.525000,0.000000,18326.991012,7464.533988,0.000000,0.000000,0.000000,0.000000,7464.533988,894670.796822,0.000000,0.000000,0.000000,25791.525000
2023-01-03 06:00:00,30564.779000,9774.120000,18409.601580,2381.057420,0.000000,0.000000,0.000000,0.000000,2381.057420,892082.690930,0.000000,0.000000,0.000000,30564.779000
2023-01-03 07:00:00,29345.053000,22714.080000,17031.040596,-10400.067596,0.000000,0.000000,0.000000,10400.067596,0.000000,901338.751091,0.000000,0.000000,0.000000,29345.053000
2023-01-03 08:00:00,33183.924000,35722.680000,10252.474284,-12791.230284,0.000000,0.000000,0.000000,12791.230284,0.000000,912722.946044,0.000000,0.000000,0.000000,33183.924000
2023-01-03 09:00:00,31348.633000,47414.040000,3387.973332,-19453.380332,0.000000,0.000000,0.000000,19453.380332,0.000000,930036.454539,0.000000,0.000000,0.000000,31348.633000
2023-01-03 10:00:00,27577.064000,47929.680000,0.000000,-20352.616000,0.000000,0.000000,0.000000,20352.616000,0.000000,948150.282779,0.000000,0.000000,0.000000,27577.064000
2023-01-03 11:00:00,27533.991000,47660.880000,0.000000,-20126.889000,0.000000,0.000000,0.000000,13314.289012,0.000000,960000.000000,0.000000,6812.599988,0.000000,27533.991000
2023-01-03 12:00:00,26683.999000,39842.160000,0.000000,-13158.161000,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,13158.161000,0.000000,26683.999000
2023-01-03 13:00:00,26120.076000,35977.080000,0.000000,-9857.004000,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,9857.004000,0.000000,26120.076000
2023-01-03 14:00:00,25713.377000,28159.440000,0.000000,-2446.063000,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,2446.063000,0.000000,25713.377000
2023-01-03 15:00:00,24203.216000,33096.000000,0.000000,-8892.784000,0.000000,0.000000,0.000000,0.000000,0.000000,960000.000000,0.000000,8892.784000,0.000000,24203.216000
2023-01-03 16:00:00,26913.116000,23126.160000,0.000000,3786.956000,0.000000,0.000000,0.000000,0.000000,3786.956000,955883.743478,0.000000,0.000000,0.000000,26913.116000
2023-01-03 17:00:00,29875.599000,16548.600000,0.000000,13326.999000,0.000000,0.000000,0.000000,0.000000,13326.999000,941397.875000,0.000000,0.000000,0.000000,29875.599000
2023-01-03 18:00:00,32953.567000,8482.920000,0.000000,24470.647000,0.000000,0.000000,0.000000,0.000000,24470.647000,914799.345652,0.000000,0.000000,0.000000,32953.567000
2023-01-03 19:00:00,33987.905000,1354.680000,1161.307380,31471.917620,0.000000,0.000000,0.000000,0.000000,31471.917620,880590.739543,0.000000,0.000000,0.000000,33987.905000
2023-01-03 20:00:00,30237.293000,0.000000,4373.719776,25863.573224,0.000000,0.000000,0.000000,0.000000,25863.573224,852478.159952,0.000000,0.000000,0.000000,30237.293000
2023-01-03 21:00:00,32009.225000,0.000000,5771.583552,26237.641448,0.000000,0.000000,0.000000,0.000000,26237.641448,823958.984465,0.000000,0.000000,0.000000,32009.225000
2023-01-03 22:00:00,30988.834000,0.000000,6216.514788,24772.319212,0.000000,0.000000,0.000000,0.000000,24772.319212,797032.550539,0.000000,0.000000,0.000000,30988.834000
2023-01-03 23:00:00,26618.534000,0.000000,5383.920372,21234.613628,0.000000,0.000000,0.000000,0.000000,21234.613628,773951.448770,0.000000,0.000000,0.000000,26618.534000
2023-01-04 00:00:00,23751.702000,0.000000,4362.515628,19389.186372,0.000000,0.000000,0.000000,0.000000,19389.186372,752876.246191,0.000000,0.000000,0.000000,23751.702000
2023-01-04 01:00:00,24425.287000,0.000000,2696.391828,21728.895172,0.000000,0.000000,0.000000,0.000000,21728.895172,729257.881874,0.000000,0.000000,0.000000,24425.287000
2023-01-04 02:00:00,24098.260000,0.000000,2162.976024,21935.283976,0.000000,0.000000,0.000000,0.000000,21935.283976,705415.181900,0.000000,0.000000,0.000000,24098.260000
2023-01-04 03:00:00,25248.182000,0.000000,2204.493360,23043.688640,0.000000,0.000000,0.000000,0.000000,23043.688640,680367.694248,0.000000,0.000000,0.000000,25248.182000
2023-01-04 04:00:00,24440.626000,0.000000,3082.697292,21357.928708,0.000000,0.000000,0.000000,0.000000,21357.928708,657152.554348,0.000000,0.000000,0.000000,24440.626000
2023-01-04 05:00:00,24494.740000,0.000000,4885.499268,19609.240732,0.000000,0.000000,0.000000,0.000000,19609.240732,635838.162248,0.000000,0.000000,0.000000,24494.740000
2023-01-04 06:00:00,28892.504000,12226.080000,6970.441776,9695.982224,0.000000,0.000000,0.000000,0.000000,9695.982224,625299.051135,0.000000,0.000000,0.000000,28892.504000
2023-01-04 07:00:00,30294.052000,23744.040000,7688.372820,-1138.360820,0.000000,0.000000,0.000000,1138.360820,0.000000,626312.192265,0.000000,0.000000,0.000000,30294.052000
2023-01-04 08:00:00,32982.496000,35233.560000,6311.528904,-8562.592904,0.000000,0.000000,0.000000,8562.592904,0.000000,633932.899949,0.000000,0.000000,0.000000,32982.496000
2023-01-04 09:00:00,32081.161000,42757.200000,4458.334008,-15134.373008,0.000000,0.000000,0.000000,15134.373008,0.000000,647402.491926,0.000000,0.000000,0.000000,32081.161000
2023-01-04 10:00:00,26092.747000,58943.520000,2357.376144,-35208.149144,0.000000,0.000000,0.000000,35208.149144,0.000000,678737.744664,0.000000,0.000000,0.000000,26092.747000
2023-01-04 11:00:00,25352.004000,57869.280000,0.000000,-32517.276000,0.000000,0.000000,0.000000,32517.276000,0.000000,707678.120304,0.000000,0.000000,0.000000,25352.004000
2023-01-04 12:00:00,25587.692000,70093.560000,0.000000,-44505.868000,0.000000,0.000000,0.000000,44505.868000,0.000000,747288.342824,0.000000,0.000000,0.000000,25587.692000
2023-01-04 13:00:00,22871.674000,85743.960000,0.000000,-62872.286000,0.000000,0.000000,0.000000,62872.286000,0.000000,803244.677364,0.000000,0.000000,0.000000,22871.674000
2023-01-04 14:00:00,21552.569000,88765.080000,0.000000,-67212.511000,0.000000,0.000000,0.000000,67212.511000,0.000000,863063.812154,0.000000,0.000000,0.000000,21552.569000
2023-01-04 15:00:00,22172.303000,79859.760000,0.000000,-57687.457000,0.000000,0.000000,0.000000,57687.457000,0.000000,914405.648884,0.000000,0.000000,0.000000,22172.303000
2023-01-04 16:00:00,23773.651000,68480.400000,0.000000,-44706.749000,0.000000,0.000000,0.000000,44706.749000,0.000000,954194.655494,0.000000,0.000000,0.000000,23773.651000
2023-01-04 17:00:00,28951.777000,47943.600000,0.000000,-18991.823000,0.000000,0.000000,0.000000,6522.858995,0.000000,960000.000000,0.000000,12468.964005,0.000000,28951.777000
2023-01-04 18:00:00,32932.474000,22590.120000,1402.184616,8940.169384,0.000000,0.000000,0.000000,0.000000,8940.169384,950282.424583,0.000000,0.000000,0.000000,32932.474000
2023-01-04 19:00:00,33034.848000,3005.040000,2343.075708,27686.732292,0.000000,0.000000,0.000000,0.000000,27686.732292,920188.150352,0.000000,0.000000,0.000000,33034.848000
2023-01-04 20:00:00,32797.751000,0.000000,6625.206336,26172.544664,0.000000,0.000000,0.000000,0.000000,26172.544664,891739.732239,0.000000,0.000000,0.000000,32797.751000
2023-01-04 21:00:00,31198.127000,0.000000,7941.623928,23256.503072,0.000000,0.000000,0.000000,0.000000,23256.503072,866460.924552,0.000000,0.000000,0.000000,31198.127000
2023-01-04 22:00:00,30742.227000,0.000000,6458.713368,24283.513632,0.000000,0.000000,0.000000,0.000000,24283.513632,840065.801039,0.000000,0.000000,0.000000,30742.227000
2023-01-04 23:00:00,23979.540000,0.000000,4635.713952,19343.826048,0.000000,0.000000,0.000000,0.000000,19343.826048,819039.903161,0.000000,0.000000,0.000000,23979.540000
2023-01-05 00:00:00,24583.677000,0.000000,2791.516860,21792.160140,0.000000,0.000000,0.000000,0.000000,21792.160140,795352.772574,0.000000,0.000000,0.000000,24583.677000
2023-01-05 01:00:00,23578.741000,0.000000,1431.379356,22147.361644,0.000000,0.000000,0.000000,0.000000,22147.361644,771279.553396,0.000000,0.000000,0.000000,23578.741000
2023-01-05 02:00:00,22100.770000,0.000000,2009.621436,20091.148564,0.000000,0.000000,0.000000,0.000000,20091.148564,749441.348435,0.000000,0.000000,0.000000,22100.770000
2023-01-05 03:00:00,24567.834000,0.000000,3660.730320,20907.103680,0.000000,0.000000,0.000000,0.000000,20907.103680,726716.235739,0.000000,0.000000,0.000000,24567.834000
2023-01-05 04:00:00,24060.035000,0.000000,4224.442368,19835.592632,0.000000,0.000000,0.000000,0.000000,19835.592632,705155.808965,0.000000,0.000000,0.000000,24060.035000
2023-01-05 05:00:00,27595.590000,0.000000,3550.581744,24045.008256,0.000000,0.000000,0.000000,0.000000,24045.008256,679019.930426,0.000000,0.000000,0.000000,27595.590000
2023-01-05 06:00:00,29237.312000,7439.880000,3999.695868,17797.736132,0.000000,0.000000,0.000000,0.000000,17797.736132,659674.565065,0.000000,0.000000,0.000000,29237.312000
2023-01-05 07:00:00,33137.021000,10595.520000,6357.881796,16183.619204,0.000000,0.000000,0.000000,0.000000,16183.619204,642083.674626,0.000000,0.000000,0.000000,33137.021000
2023-01-05 08:00:00,34780.236000,21769.080000,7348.970916,5662.185084,0.000000,0.000000,0.000000,0.000000,5662.185084,635929.125622,0.000000,0.000000,0.000000,34780.236000
2023-01-05 09:00:00,32447.479000,42305.400000,7341.812136,-17199.733136,0.000000,0.000000,0.000000,17199.733136,0.000000,651236.888113,0.000000,0.000000,0.000000,32447.479000
2023-01-05 10:00:00,28078.477000,49496.640000,6982.702224,-28400.865224,0.000000,0.000000,0.000000,28400.865224,0.000000,676513.658162,0.000000,0.000000,0.000000,28078.477000
2023-01-05 11:00:00,24524.717000,62048.160000,6194.995236,-43718.438236,0.000000,0.000000,0.000000,43718.438236,0.000000,715423.068192,0.000000,0.000000,0.000000,24524.717000
2023-01-05 12:00:00,27098.869000,67218.120000,5690.380284,-45809.631284,0.000000,0.000000,0.000000,45809.631284,0.000000,756193.640035,0.000000,0.000000,0.000000,27098.869000
2023-01-05 13:00:00,22122.147000,80834.160000,5495.111184,-64207.124184,0.000000,0.000000,0.000000,64207.124184,0.000000,813337.980559,0.000000,0.000000,0.000000,22122.147000
2023-01-05 14:00:00,22863.778000,70798.920000,5337.354144,-53272.496144,0.000000,0.000000,0.000000,53272.496144,0.000000,860750.502127,0.000000,0.000000,0.000000,22863.778000
2023-01-05 15:00:00,23456.427000,65841.000000,5385.984312,-47770.557312,0.000000,0.000000,0.000000,47770.557312,0.000000,903266.298135,0.000000,0.000000,0.000000,23456.427000
2023-01-05 16:00:00,23662.328000,58165.560000,5384.689392,-39887.921392,0.000000,0.000000,0.000000,39887.921392,0.000000,938766.548173,0.000000,0.000000,0.000000,23662.328000
2023-01-05 17:00:00,30325.205000,38044.320000,4421.412552,-12140.527552,0.000000,0.000000,0.000000,12140.527552,0.000000,949571.617695,0.000000,0.000000,0.000000,30325.205000
2023-01-05 18:00:00,31473.517000,23371.200000,2470.136760,5632.180240,0.000000,0.000000,0.000000,0.000000,5632.180240,943449.682651,0.000000,0.000000,0.000000,31473.517000
2023-01-05 19:00:00,32627.956000,3112.440000,0.000000,29515.516000,0.000000,0.000000,0.000000,0.000000,29515.516000,911367.600043,0.000000,0.000000,0.000000,32627.956000
2023-01-05 20:00:00,31776.587000,0.000000,0.000000,31776.587000,0.000000,0.000000,0.000000,0.000000,31776.587000,876827.831564,0.000000,0.000000,0.000000,31776.587000
2023-01-05 21:00:00,32349.287000,0.000000,0.000000,32349.287000,0.000000,0.000000,0.000000,0.000000,32349.287000,841665.563086,0.000000,0.000000,0.000000,32349.287000
2023-01-05 22:00:00,27691.313000,0.000000,0.000000,27691.313000,0.000000,0.000000,0.000000,0.000000,27691.313000,811566.309825,0.000000,0.000000,0.000000,27691.313000
2023-01-05 23:00:00,27920.133000,0.000000,0.000000,27920.133000,0.000000,0.000000,0.000000,0.000000,27920.133000,781218.339173,0.000000,0.000000,0.000000,27920.133000
2023-01-06 00:00:00,26641.577000,0.000000,0.000000,26641.577000,0.000000,0.000000,0.000000,0.000000,26641.577000,752260.103303,0.000000,0.000000,0.000000,26641.577000
2023-01-06 01:00:00,21745.352000,0.000000,2571.519960,19173.832040,0.000000,0.000000,0.000000,0.000000,19173.832040,731418.981521,0.000000,0.000000,0.000000,21745.352000
2023-01-06 02:00:00,20862.294000,0.000000,3233.870616,17628.423384,0.000000,0.000000,0.000000,0.000000,17628.423384,712257.651756,0.000000,0.000000,0.000000,20862.294000
2023-01-06 03:00:00,24911.065000,0.000000,4570.894236,20340.170764,0.000000,0.000000,0.000000,0.000000,20340.170764,690148.770490,0.000000,0.000000,0.000000,24911.065000
2023-01-06 04:00:00,28038.198000,0.000000,6244.404384,21793.793616,0.000000,0.000000,0.000000,0.000000,21793.793616,666459.864386,0.000000,0.000000,0.000000,28038.198000
2023-01-06 05:00:00,25130.837000,0.000000,8985.596292,16145.240708,0.000000,0.000000,0.000000,0.000000,16145.240708,648910.689703,0.000000,0.000000,0.000000,25130.837000
2023-01-06 06:00:00,27434.953000,8932.440000,11375.514708,7126.998292,0.000000,0.000000,0.000000,0.000000,7126.998292,641163.952429,0.000000,0.000000,0.000000,27434.953000
2023-01-06 07:00:00,32604.146000,15810.480000,11791.804224,5001.861776,0.000000,0.000000,0.000000,0.000000,5001.861776,635727.146151,0.000000,0.000000,0.000000,32604.146000
2023-01-06 08:00:00,31130.771000,23212.680000,9817.851024,-1899.760024,0.000000,0.000000,0.000000,1899.760024,0.000000,637417.932573,0.000000,0.000000,0.000000,31130.771000
2023-01-06 09:00:00,31374.684000,36010.200000,8122.082124,-12757.598124,0.000000,0.000000,0.000000,12757.598124,0.000000,648772.194903,0.000000,0.000000,0.000000,31374.684000
2023-01-06 10:00:00,29082.255000,47883.360000,6668.706156,-25469.811156,0.000000,0.000000,0.000000,25469.811156,0.000000,671440.326832,0.000000,0.000000,0.000000,29082.255000
2023-01-06 11:00:00,28652.406000,50550.000000,6216.582000,-28114.176000,0.000000,0.000000,0.000000,28114.176000,0.000000,696461.943472,0.000000,0.000000,0.000000,28652.406000
2023-01-06 12:00:00,24209.189000,63154.680000,6274.641216,-45220.132216,0.000000,0.000000,0.000000,45220.132216,0.000000,736707.861144,0.000000,0.000000,0.000000,24209.189000
2023-01-06 13:00:00,24112.896000,62164.080000,6764.858532,-44816.042532,0.000000,0.000000,0.000000,44816.042532,0.000000,776594.138998,0.000000,0.000000,0.000000,24112.896000
2023-01-06 14:00:00,25951.727000,40414.440000,8110.270824,-22572.983824,0.000000,0.000000,0.000000,22572.983824,0.000000,796684.094601,0.000000,0.000000,0.000000,25951.727000
2023-01-06 15:00:00,21549.453000,72429.240000,10195.720020,-61075.507020,0.000000,0.000000,0.000000,61075.507020,0.000000,851041.295849,0.000000,0.000000,0.000000,21549.453000
2023-01-06 16:00:00,26517.679000,18675.720000,12085.282764,-4243.323764,0.000000,0.000000,0.000000,4243.323764,0.000000,854817.853999,0.000000,0.000000,0.000000,26517.679000
2023-01-06 17:00:00,29424.720000,12383.880000,13010.996184,4029.843816,0.000000,0.000000,0.000000,0.000000,4029.843816,850437.588981,0.000000,0.000000,0.000000,29424.720000
2023-01-06 18:00:00,32774.184000,5871.120000,12883.783056,14019.280944,0.000000,0.000000,0.000000,0.000000,14019.280944,835199.240129,0.000000,0.000000,0.000000,32774.184000
2023-01-06 19:00:00,30938.799000,784.440000,11280.952404,18873.406596,0.000000,0.000000,0.000000,0.000000,18873.406596,814684.667742,0.000000,0.000000,0.000000,30938.799000
2023-01-06 20:00:00,31153.238000,0.000000,12053.883204,19099.354796,0.000000,0.000000,0.000000,0.000000,19099.354796,793924.499486,0.000000,0.000000,0.000000,31153.238000
2023-01-06 21:00:00,33909.724000,0.000000,14859.684084,19050.039916,0.000000,0.000000,0.000000,0.000000,19050.039916,773217.934359,0.000000,0.000000,0.000000,33909.724000
2023-01-06 22:00:00,29123.149000,0.000000,17649.419016,11473.729984,0.000000,0.000000,0.000000,0.000000,11473.729984,760746.488725,0.000000,0.000000,0.000000,29123.149000
2023-01-06 23:00:00,26947.677000,0.000000,20323.125276,6624.551724,0.000000,0.000000,0.000000,0.000000,6624.551724,753545.889025,0.000000,0.000000,0.000000,26947.677000
2023-01-07 00:00:00,24970.334000,0.000000,23914.471212,1055.862788,0.000000,0.000000,0.000000,0.000000,1055.862788,752398.212081,0.000000,0.000000,0.000000,24970.334000
2023-01-07 01:00:00,23347.834000,0.000000,24786.984084,-1439.150084,0.000000,0.000000,0.000000,1439.150084,0.000000,753679.055656,0.000000,0.000000,0.000000,23347.834000
2023-01-07 02:00:00,23318.465000,0.000000,25524.558084,-2206.093084,0.000000,0.000000,0.000000,2206.093084,0.000000,755642.478501,0.000000,0.000000,0.000000,23318.465000
2023-01-07 03:00:00,24199.920000,0.000000,27292.339332,-3092.419332,0.000000,0.000000,0.000000,3092.419332,0.000000,758394.731706,0.000000,0.000000,0.000000,24199.920000
2023-01-07 04:00:00,23760.952000,0.000000,29313.897780,-5552.945780,0.000000,0.000000,0.000000,5552.945780,0.000000,763336.853450,0.000000,0.000000,0.000000,23760.952000
2023-01-07 05:00:00,23506.227000,0.000000,29760.542676,-6254.315676,0.000000,0.000000,0.000000,6254.315676,0.000000,768903.194402,0.000000,0.000000,0.000000,23506.227000
2023-01-07 06:00:00,27365.769000,10720.320000,38455.141692,-21809.692692,0.000000,0.000000,0.000000,21809.692692,0.000000,788313.820898,0.000000,0.000000,0.000000,27365.769000
2023-01-07 07:00:00,27133.608000,18107.520000,38755.621464,-29729.533464,0.000000,0.000000,0.000000,29729.533464,0.000000,814773.105681,0.000000,0.000000,0.000000,27133.608000
2023-01-07 08:00:00,28370.236000,28924.920000,38681.616852,-39236.300852,0.000000,0.000000,0.000000,39236.300852,0.000000,849693.413439,0.000000,0.000000,0.000000,28370.236000
2023-01-07 09:00:00,29102.852000,43755.120000,38621.706828,-53273.974828,0.000000,0.000000,0.000000,53273.974828,0.000000,897107.251036,0.000000,0.000000,0.000000,29102.852000
